"";"X.rts_a";"X.rts_i"
"fossé";0,01;0,04
"arranger";0,11;0,26
"transformer";0,17;0,18
"temporaire";0,01;0,04
"alémanique";0,01;0,07
"argentin";0,13;0,11
"sous_entendre";0,04;0,03
"irrespect";0,02;0,02
"joueur";0,19;0,12
"foot";0,36;0,23
"moquer";0,26;0,13
"tendance";0,13;0,19
"descendance";0,03;0,01
"pro";0,1;0,56
"tante";0,08;0,03
"rouleau";0,05;0,01
"misérable";0,03;0,04
"tolérant";0,02;0,04
"patient";0,03;0,09
"reparler";0,03;0,09
"aire";0,03;0,02
"emji_mains_qui_forment_un_coeur_peau_moyennement_claire";0,11;0,05
"ordure";0,03;0,02
"noel";0,04;0,01
"fasciner";0,06;0,01
"cracher";0,08;0,12
"magasin";0,31;0,24
"collier";0,08;0,01
"collection";0,06;0,02
"briller";0,04;0,04
"emji_croix_latine";0,03;0,02
"éternel";0,11;0,05
"gratuit";0,19;0,32
"profondément";0,06;0,13
"transformation";0,03;0,03
"poste";0,33;0,53
"ralentir";0,02;0,02
"revivre";0,03;0,01
"monnaie";0,1;0,2
"voeu";0,02;0,02
"surface";0,07;0,09
"coter";0,03;0,09
"aérien";0,09;0,06
"bonsoir";0,05;0,02
"étage";0,06;0,04
"liké";0,04;0,01
"vital";0,02;0,07
"fierté";0,07;0,06
"réputation";0,04;0,02
"classer";0,03;0,06
"pacifique";0,01;0,33
"réellement";0,14;0,36
"rose";0,13;0,05
"zurich";0,02;0,1
"paysage";0,05;0,03
"pépé";0,08;0
"dessiner";0,05;0,05
"cravate";0,05;0,02
"tunnel";0,02;0,07
"mine";0,09;0,02
"oncle";0,08;0,02
"luc";0,04;0,02
"soif";0,02;0,02
"geste";0,17;0,1
"emji_verre_de_vin";0,06;0
"vote";0,16;0,39
"systémique";0,02;0,07
"dégât";0,05;0,25
"élu";0,04;0,14
"corruption";0,02;0,29
"influencer";0,05;0,07
"supplémentaire";0,04;0,15
"électoral";0,01;0,06
"productif";0,03;0,05
"réfléchi";0,1;0,1
"participation";0,01;0,05
"dépasser";0,22;0,36
"générer";0,07;0,19
"pré";0,04;0,02
"ado";0,11;0,04
"fragile";0,16;0,1
"halluciner";0,04;0,04
"enquête";0,03;0,31
"précisément";0,06;0,15
"tolérance";0,03;0,14
"visiter";0,04;0,08
"cité";0,08;0,06
"lycée";0,1;0
"transparent";0,03;0,04
"emji_tas_de_crotte";0,17;0,12
"déclaration";0,01;0,09
"marketing";0,04;0,1
"aliénation";0,02;0,02
"opérer";0,04;0,03
"abominable";0,02;0,02
"aujourdhui";0,06;0,01
"débarrasser";0,02;0,06
"visible";0,02;0,13
"témoigner";0,08;0,05
"humeur";0,05;0,02
"récompenser";0,02;0,03
"emji_trace_de_rouge_à_lèvres";0,04;0,01
"embrasser";0,06;0,01
"séance";0,04;0,05
"voyou";0,05;0,07
"emji_mains_qui_forment_un_coeur_peau_claire";0,15;0,08
"dédicace";0,06;0
"album";0,15;0,05
"régime";0,05;0,41
"assiette";0,04;0,03
"exception";0,05;0,1
"dernièrement";0,02;0,03
"refus";0,01;0,07
"gâteau";0,2;0,04
"comique";0,04;0,04
"viande";0,2;0,19
"plait";0,04;0,03
"lausannoise";0,01;0,05
"décrire";0,12;0,15
"ours";0,02;0,04
"admettre";0,1;0,09
"traduire";0,05;0,03
"best";0,06;0,01
"montreux";0,04;0,06
"causer";0,07;0,17
"pénible";0,05;0,04
"stress";0,11;0,08
"élever";0,08;0,09
"divorcer";0,02;0,02
"usine";0,06;0,07
"récompense";0,02;0,04
"esclavage";0,08;0,04
"poursuivre";0,01;0,08
"permanence";0,03;0,05
"fondement";0,01;0,05
"abolir";0,02;0,05
"arrêt";0,09;0,2
"passionné";0,06;0,02
"neuchâtel";0,13;0,09
"taxé";0,01;0,08
"propreté";0,07;0,01
"précis";0,11;0,23
"grève";0,02;0,16
"réforme";0,01;0,06
"accueillir";0,06;0,54
"principalement";0,05;0,13
"fournir";0,05;0,2
"sdf";0,04;0,07
"appartenance";0,01;0,03
"jeûne";0,06;0,02
"automobiliste";0,1;0,09
"queue";0,06;0,06
"cycliste";0,05;0,12
"espèce";0,27;0,22
"réaliste";0,07;0,09
"circulation";0,05;0,14
"pilote";0,07;0,05
"original";0,05;0,04
"bénéfique";0,03;0,09
"discipline";0,06;0,03
"songer";0,02;0,03
"contester";0,02;0,08
"rageux";0,04;0,03
"emji_homme_qui_hausse_les_épaules";0,06;0,17
"tou";0,04;0,02
"humiliation";0,04;0,03
"dictature";0,01;0,17
"afghanistan";0,01;0,09
"chine";0,06;0,32
"ouest";0,06;0,04
"échapper";0,05;0,13
"ordinateur";0,27;0,02
"affligeant";0,08;0,05
"lavage";0,07;0,03
"ns";0,06;0,01
"bruxelles";0,04;0,02
"définitivement";0,06;0,05
"électricité";0,04;0,13
"négligeable";0,03;0,03
"récupérer";0,13;0,2
"cohérence";0,03;0,04
"modifier";0,1;0,08
"haïr";0,08;0,04
"actionnaire";0,02;0,07
"instinct";0,05;0,01
"juge";0,09;0,1
"souriant";0,06;0
"tune";0,01;0,03
"emji_décamper";0,03;0,02
"luxe";0,11;0,18
"indirect";0,01;0,03
"sauvetage";0,01;0,02
"faillite";0,05;0,05
"établissement";0,07;0,05
"déclarer";0,05;0,26
"difficilement";0,01;0,02
"qqchose";0,03;0,01
"révolution";0,11;0,05
"occurrence";0,03;0,08
"éducatif";0,04;0,04
"strict";0,05;0,12
"châtiment";0,06;0
"corporel";0,09;0,05
"tolérer";0,03;0,06
"consister";0,03;0,05
"provoquer";0,1;0,15
"radical";0,06;0,07
"cannabis";0,03;0,02
"employé";0,2;0,38
"hypocrite";0,1;0,14
"moule";0,04;0,04
"boulangerie";0,08;0,07
"choco";0,11;0
"pâtisserie";0,24;0,01
"camarade";0,12;0,03
"arabe";0,23;0,49
"stériliser";0,1;0
"appellation";0,07;0,02
"tete";0,08;0,01
"negre";0,2;0
"associé";0,03;0,03
"nègre";0,28;0
"offusquer";0,09;0,03
"africain";0,11;0,19
"fondamental";0,04;0,24
"torturer";0,03;0,06
"pov";0,07;0,04
"coms";0,04;0,01
"leclerc";0,03;0,01
"foncer";0,05;0,04
"bonbon";0,08;0
"ouin";0,11;0,05
"tronche";0,07;0,03
"intellectuel";0,1;0,09
"minorité";0,06;0,25
"oeuf";0,11;0,07
"colonialisme";0;0,05
"dirigeant";0,05;0,27
"polémique";0,02;0,08
"roman";0,1;0,05
"dérangeant";0,01;0,03
"typique";0,05;0,09
"lumineux";0,04;0,03
"bannir";0,02;0,07
"déguster";0,05;0
"répartie";0,05;0,02
"côtoyer";0,04;0,01
"intention";0,14;0,13
"qualification";0;0,1
"indigne";0,04;0,03
"parcontre";0,03;0,01
"colonial";0,01;0,12
"héritage";0,06;0,46
"territoire";0,07;0,36
"synonyme";0,05;0,05
"maigre";0,01;0,04
"menu";0,05;0,03
"évident";0,09;0,13
"sexe";0,17;0,15
"blesser";0,08;0,22
"rn";0,04;0,04
"prétexte";0,06;0,17
"débile";0,22;0,1
"supérieur";0,17;0,18
"oe";0,04;0,01
"médiocre";0,06;0,04
"gauchisme";0;0,05
"discrimination";0,06;0,13
"combattre";0;0,1
"com";0,15;0,08
"etaient";0,06;0,05
"rage";0,05;0,05
"placard";0,04;0,01
"woke";0,06;0,08
"minoritaire";0,02;0,06
"majoritaire";0,04;0,06
"congolais";0,06;0,03
"plonger";0,04;0,04
"émettre";0,03;0,11
"minimiser";0,03;0,12
"gravité";0,01;0,03
"pcq";0,06;0,13
"punir";0,09;0,15
"tit";0,19;0,03
"asiatique";0,04;0,06
"jaune";0,13;0,02
"pavé";0,01;0,02
"désoler";0,22;0,12
"apéro";0,07;0,03
"sec";0,08;0,04
"quils";0,01;0,03
"salir";0,02;0,05
"dico";0,03;0,03
"chouiner";0,01;0,03
"ethnique";0,01;0,07
"recouvrir";0,02;0,02
"dessert";0,06;0,04
"absurde";0,06;0,19
"cap";0,03;0,04
"commander";0,06;0,13
"insurger";0,03;0,01
"coucou";0,03;0,04
"race";0,31;0,1
"latin";0,07;0,03
"généralement";0,12;0,12
"mamie";0,35;0,01
"victimisation";0,06;0,04
"ancrer";0,02;0,03
"connotation";0,06;0
"américain";0,13;0,55
"gaucho";0,03;0,17
"frustré";0,06;0
"ba";0,09;0,1
"vielle";0,07;0,01
"hérisson";0,11;0,01
"défaire";0,04;0,03
"lidl";0,09;0,01
"aldi";0,08;0,01
"espagnol";0,08;0,08
"quon";0,02;0,02
"débarquer";0,03;0,03
"sombre";0,09;0,03
"puce";0,05;0,01
"pêche";0,04;0,02
"abaisser";0,03;0,02
"strictement";0,06;0,13
"fabriquer";0,11;0,2
"tqt";0,03;0,03
"next";0,02;0,02
"néant";0,03;0,02
"fatigue";0,06;0,05
"chelou";0,04;0,02
"frérot";0,04;0,04
"yaourt";0,03;0,01
"migros";0,31;0,1
"rayon";0,11;0,05
"bha";0,03;0,01
"éteindre";0,07;0,06
"invasion";0,05;0,05
"arreter";0,01;0,04
"braquer";0,01;0,05
"probleme";0,02;0,07
"limité";0,03;0,06
"réparation";0,01;0,06
"accompagner";0,13;0,18
"historiquement";0,01;0,02
"provenir";0,02;0,12
"colonisation";0,02;0,21
"concentrer";0,07;0,12
"lambda";0,01;0,06
"maghrébin";0,03;0,01
"stupidité";0,03;0,03
"propager";0,01;0,07
"surprendre";0,11;0,12
"fidèle";0,07;0,05
"embauche";0,04;0,02
"logement";0,09;0,27
"taire";0,06;0,16
"canada";0,15;0,04
"littéralement";0,11;0,19
"piège";0,11;0,04
"énoncé";0,03;0,01
"alala";0,03;0,02
"argumentation";0,03;0,06
"défenseur";0,01;0,06
"continu";0,03;0,06
"adn";0,02;0,08
"diffamation";0;0,07
"acceptable";0,04;0,05
"criminel";0,05;0,49
"projection";0,04;0,02
"médicament";0,05;0,13
"sol";0,17;0,21
"gouverner";0,03;0,11
"orthographe";0,18;0,07
"christ";0,16;0,04
"bidon";0,02;0,03
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";0,11;0,11
"ref";0,04;0,01
"pokémon";0,04;0,02
"collectif";0,05;0,23
"procédure";0,03;0,11
"république";0,02;0,08
"noblesse";0,03;0,01
"and";0,05;0,06
"factuel";0,03;0,09
"tt";0,27;0,1
"language";0,08;0,02
"dérive";0,01;0,06
"pq";0,08;0,04
"privilégié";0,06;0,1
"ttes";0,03;0,01
"emji_visage_neutre";0,11;0,05
"coincer";0,1;0,06
"motiver";0,06;0,06
"conception";0,03;0,02
"associer";0,06;0,06
"particulier";0,18;0,18
"purement";0,03;0,09
"religion";0,28;0,2
"offenser";0,01;0,02
"singulier";0,03;0,02
"exprès";0,04;0,05
"nerveux";0,04;0,03
"stock";0,01;0,05
"retirer";0,08;0,23
"algérien";0,02;0,04
"cibler";0;0,1
"géographique";0,02;0,02
"xénophobie";0,04;0,05
"antisémitisme";0;0,06
"sorry";0,01;0,02
"frapper";0,18;0,23
"affirmation";0,02;0,04
"racial";0,02;0,06
"considération";0,04;0,05
"bronzé";0,09;0,01
"méfier";0,02;0,04
"cesser";0,08;0,46
"slogan";0,03;0,08
"extrémiste";0,02;0,16
"militer";0,01;0,05
"emporter";0,04;0,07
"privatisation";0;0,03
"rapidement";0,08;0,18
"gendarme";0,06;0,01
"gratter";0,03;0,04
"amusant";0,1;0,04
"ineptie";0,02;0,04
"fusil";0,02;0,08
"ème";0,06;0,02
"presser";0,07;0,02
"front";0,06;0,07
"munition";0;0,13
"équipement";0,03;0,02
"pognon";0,04;0,04
"deuxième";0,13;0,17
"combattant";0;0,05
"grandement";0,02;0,04
"débuter";0,04;0,03
"chasse";0,17;0,04
"capter";0,09;0,05
"commenter";0,2;0,22
"étouffer";0,04;0,07
"douteux";0,03;0,06
"pfff";0,05;0,05
"spécifique";0,04;0,07
"alimentaire";0,11;0,18
"perdurer";0,04;0,03
"verbal";0,03;0,04
"problématique";0,09;0,23
"procurer";0,05;0,03
"posséder";0,11;0,18
"ouvertement";0,01;0,06
"qi";0,09;0,03
"victimiser";0,01;0,02
"attaque";0,07;0,4
"premièrement";0,02;0,04
"déni";0,08;0,13
"serieux";0,03;0,04
"media";0,01;0,03
"distribuer";0,03;0,08
"emji_bout_des_doigts_joints";0,03;0,01
"black";0,05;0,16
"absurdité";0,04;0,06
"emji_crâne";0,26;0,17
"ennui";0,06;0,02
"rde";0,01;0,02
"thomas";0,03;0,02
"mouton";0,12;0,01
"distinguer";0,01;0,03
"compréhensible";0,03;0,05
"archi";0,02;0,03
"dénigrer";0,06;0,06
"abruti";0,05;0,01
"lunaire";0,07;0,04
"nier";0,05;0,15
"impact";0,13;0,27
"humilier";0,04;0,06
"performance";0,06;0,04
"socialiste";0,1;0,31
"dominer";0,04;0,05
"généralité";0,1;0,04
"rabaisser";0,06;0,07
"serrer";0,06;0,08
"plaque";0,06;0,35
"stigmatiser";0,02;0,02
"low";0,02;0,04
"réduire";0,17;0,47
"chômage";0,03;0,26
"pauvreté";0,1;0,18
"opposition";0,04;0,06
"législatif";0;0,03
"communiste";0,04;0,17
"élection";0,05;0,2
"motif";0,04;0,05
"progressiste";0,01;0,04
"banc";0,02;0,03
"rigueur";0,03;0,07
"gène";0,04;0,01
"jsuis";0,06;0,04
"destiner";0,02;0,06
"os";0,03;0,02
"q";0,06;0,05
"jsp";0,03;0,07
"insinuer";0,01;0,03
"emballage";0,04;0,01
"citadin";0,04;0,01
"enfoncer";0,03;0,03
"section";0,03;0,09
"râler";0,07;0,06
"contredire";0,02;0,1
"verbe";0,09;0,02
"alsace";0,11;0
"rédiger";0,01;0,04
"originel";0,05;0,01
"rationnel";0,02;0,04
"clavier";0,04;0,07
"valable";0,08;0,12
"opposé";0,1;0,07
"lecteur";0,01;0,04
"humaniste";0,01;0,07
"dialogue";0,03;0,06
"biais";0,05;0,13
"mal_être";0,01;0,03
"guérir";0,04;0,04
"barrage";0,02;0,09
"culpabiliser";0,02;0,04
"semblant";0,05;0,09
"olala";0,06;0,01
"plafond";0,03;0,06
"1ère";0,05;0,04
"2eme";0,03;0,04
"remise";0,07;0,08
"bataille";0,01;0,04
"tte";0,02;0,02
"demeure";0,02;0,03
"revendiquer";0,04;0,08
"délirer";0,03;0,03
"au_delà";0,05;0,07
"empailler";0,06;0
"bouquin";0,01;0,02
"percevoir";0,04;0,1
"censurer";0,03;0,1
"mépriser";0,03;0,03
"colon";0,02;0,21
"inférieur";0,02;0,05
"yverdon";0,05;0,03
"roue";0,1;0,1
"dossier";0,05;0,16
"lot";0,09;0,05
"surfer";0,03;0,02
"web";0,02;0,02
"parer";0,06;0,06
"infrastructure";0,03;0,21
"fleurir";0,02;0,02
"favoriser";0,03;0,19
"assister";0,05;0,09
"réunion";0,06;0,04
"passeport";0,01;0,11
"frotter";0,02;0,04
"tissu";0,05;0,02
"acide";0,02;0,02
"imier";0,05;0
"gâter";0,08;0,02
"identifier";0,04;0,12
"célibat";0,02;0,05
"sommeil";0,05;0,08
"encourager";0,07;0,25
"sense";0,02;0,02
"ligue";0,02;0,04
"donald";0,02;0,12
"valoriser";0,04;0,07
"appauvrir";0;0,04
"fréquent";0,02;0,04
"admiratif";0,04;0,01
"complémentaire";0,02;0,07
"fiable";0,05;0,07
"engin";0,03;0,02
"répartition";0,02;0,07
"cauchemar";0,05;0,03
"importance";0,06;0,13
"planche";0,01;0,03
"nickel";0,03;0,03
"subtilité";0,06;0,01
"sushis";0,08;0
"studio";0,03;0,01
"barrière";0,11;0,03
"pencher";0,01;0,05
"tournée";0,03;0,04
"pigeon";0,22;0,03
"crâne";0,06;0,02
"baisser";0,27;0,75
"game";0,05;0,01
"made_in";0,02;0,04
"chiner";0,01;0,02
"chaleureux";0,03;0,01
"balader";0,07;0,03
"lé";0,03;0,03
"frouzes";0,03;0,01
"décidément";0,04;0,09
"cash";0,02;0,32
"volant";0,06;0,06
"port";0,04;0,04
"accessible";0,03;0,13
"immédiatement";0,03;0,06
"trump";0,05;1,24
"poignée";0,04;0,02
"choper";0,03;0,02
"vingtaine";0,02;0,02
"horaire";0,06;0,16
"frontière";0,12;0,39
"douane";0,02;0,09
"tpg";0,02;0,03
"gaspiller";0,01;0,05
"bouchon";0,02;0,08
"entreprendre";0,01;0,04
"gent";0,05;0,02
"disposer";0,03;0,08
"harceler";0,03;0,05
"agresseur";0,01;0,14
"emji_coeur_bleu_clair";0,05;0,03
"sein";0,08;0,16
"merdique";0,02;0,02
"emji_signe_appel_téléphonique_avec_les_doigts";0,03;0,01
"plomb";0,01;0,1
"relou";0,04;0,01
"spécialement";0,03;0,02
"valider";0,03;0,05
"ajd";0,05;0,02
"oppression";0,02;0,08
"vestimentaire";0,05;0,05
"emji_visage_avec_bouche_en_diagonale";0,04;0,02
"christian";0,07;0,02
"mnt";0,06;0,03
"h24";0,03;0,04
"poulet";0,11;0,05
"lait";0,06;0,07
"diagnostic";0,01;0,05
"investir";0,09;0,33
"claque";0,12;0,02
"impressionner";0,04;0,01
"statut";0,04;0,1
"emji_mains_levées_peau_moyennement_claire";0,04;0,03
"salamandre";0,06;0
"misère";0,21;0,16
"détermination";0,02;0,02
"perrot";0,06;0
"emji_coeur_orange";0,06;0,01
"emji_coeur_rose";0,13;0,01
"fondateur";0,05;0,01
"hpi";0,08;0,01
"abonner";0,03;0,03
"animer";0,06;0,01
"it";0,04;0,05
"légendaire";0,07;0,01
"saisie";0,02;0,03
"décalage";0,04;0,02
"officier";0,02;0,02
"rap";0,04;0,03
"emji_visage_étourdi";0,07;0,02
"relancer";0,03;0,02
"no";0,06;0,09
"netflix";0,05;0,15
"bombarder";0,01;0,3
"ennuyer";0,21;0,06
"essentiel";0,24;0,32
"fêter";0,08;0,06
"régional";0,06;0,01
"juin";0,05;0,02
"végétal";0,05;0,04
"lobbies";0,01;0,04
"fournisseur";0,03;0,02
"présentation";0,04;0,03
"brin";0,02;0,02
"fraise";0,05;0,01
"homophobe";0,01;0,04
"yen";0,05;0,04
"hétéro";0,03;0,03
"union";0,02;0,12
"impossibilité";0,04;0,01
"promouvoir";0,03;0,07
"nn";0,04;0,03
"confort";0,12;0,24
"ignorant";0,05;0,09
"mention";0,03;0,02
"chatgpt";0,04;0,07
"performant";0,04;0,04
"mail";0,01;0,05
"automatique";0,08;0,02
"robot";0,05;0,11
"vecu";0,03;0,02
"wikipedia";0,02;0,06
"ia";0,15;0,67
"multitude";0,04;0,02
"vocation";0,05;0,01
"chronique";0,01;0,02
"élite";0,06;0,07
"réduction";0,02;0,16
"innovation";0,03;0,06
"technologique";0,03;0,01
"correcteur";0,03;0,02
"bug";0,03;0,05
"papi";0,15;0,01
"faveur";0,04;0,13
"presse";0,04;0,1
"domaine";0,1;0,27
"soignant";0,03;0,07
"stopper";0,05;0,09
"visibilité";0,01;0,07
"médian";0,01;0,09
"partiel";0;0,04
"écart";0,06;0,11
"accès";0,1;0,4
"précaire";0,02;0,08
"liste";0,09;0,24
"vendeur";0,08;0,07
"précarité";0,03;0,07
"étatique";0,01;0,05
"égalitaire";0;0,03
"invisible";0,02;0,04
"régner";0,04;0,05
"parlement";0,02;0,08
"annuel";0,01;0,08
"bijoux";0,03;0,09
"diplôme";0,04;0,08
"facilement";0,11;0,22
"conscient";0,09;0,12
"examen";0,01;0,08
"échec";0,03;0,15
"cotiser";0,02;0,06
"promotion";0,04;0,07
"défilé";0,02;0,02
"applaudir";0,02;0,09
"mercredi";0,1;0,02
"club";0,2;0,13
"récré";0,23;0,01
"a2";0;0,08
"emji_cornes_avec_les_doigts";0,1;0,04
"conducteur";0,03;0,11
"mystère";0,17;0
"persister";0,03;0,02
"poule";0,45;0,07
"gratitude";0,04;0,02
"reconnaissant";0,06;0,06
"réfugié";0,02;0,12
"gaver";0,03;0,04
"seum";0,06;0,02
"emji_point_d_exclamation_rouge";0,03;0,02
"primordial";0,03;0,04
"magie";0,1;0,02
"sommet";0,02;0,06
"adopter";0,19;0,1
"léman";0,15;0,05
"kebab";0,04;0,03
"affiche";0,02;0,06
"genou";0,14;0,04
"gamelle";0,04;0,01
"rock";0,05;0,03
"entité";0;0,09
"juillet";0,04;0,02
"soupe";0,1;0,02
"événement";0,08;0,19
"ticket";0,05;0,06
"dinosaure";0,01;0,04
"bronzer";0,08;0
"documenter";0,03;0,11
"évènement";0,03;0,02
"ravager";0,03;0,03
"traverser";0,24;0,12
"francais";0,12;0,05
"mobylette";0,05;0
"imagination";0,06;0,04
"tonne";0,05;0,14
"fiscal";0,03;0,33
"impots";0,01;0,03
"incomparable";0,03;0,01
"pilule";0,05;0,04
"robinet";0,03;0,02
"testostérone";0,04;0,01
"dealer";0,03;0,11
"oula";0,04;0,02
"hâte";0,08;0,13
"droguer";0,01;0,05
"thune";0,01;0,07
"taf";0,05;0,05
"fainéant";0,03;0,02
"émeute";0,02;0,03
"chiant";0,03;0,02
"ultime";0,03;0,02
"suffisant";0,07;0,15
"manifester";0,07;1,4
"gagnant";0,02;0,09
"filer";0,08;0,06
"8h";0,02;0,02
"augmentation";0,06;0,45
"provenance";0,01;0,04
"représentation";0,03;0,06
"foule";0,04;0,15
"sida";0,04;0,01
"vih";0,04;0,01
"char";0,03;0,02
"bombe";0,07;0,18
"licenciement";0,01;0,05
"angoisse";0,09;0,02
"emji_sac_plein_d_argent";0,02;0,09
"alpin";0;0,04
"psq";0,01;0,02
"zürich";0,02;0,04
"2x";0,02;0,06
"toc";0,04;0,01
"déménager";0,04;0,08
"laurent";0,05;0,01
"humoriste";0,03;0,08
"ge";0,02;0,02
"entraîneur";0,05;0,03
"débrouiller";0,1;0,03
"détail";0,06;0,1
"chercheur";0,04;0,04
"kosovo";0,05;0,1
"serbe";0,02;0,03
"albanais";0,05;0,05
"vrm";0,04;0,07
"deuxièmement";0,01;0,05
"albanie";0,02;0,02
"jte";0,03;0,01
"pleurnicher";0,02;0,08
"oppresseur";0,01;0,05
"dinguerie";0,08;0,06
"leuser_utilisateurice";0,01;0,04
"balle";0,2;0,26
"israel";0;0,76
"palestine";0,02;1,61
"mixte";0,08;0,01
"noter";0,09;0,07
"attentif";0,03;0,03
"délicat";0,01;0,02
"écraser";0,08;0,07
"prédire";0,07;0,01
"technologie";0,14;0,15
"beh";0,04;0
"témoin";0,04;0,06
"trier";0,09;0,04
"épouser";0,06;0
"binaire";0,03;0,02
"sociétal";0,01;0,02
"bourgeoisie";0,03;0,01
"jouir";0,02;0,02
"cacahuète";0,01;0,03
"souche";0,01;0,04
"nationalité";0,08;0,31
"coût";0,08;0,57
"naturalisation";0,01;0,05
"prestation";0,01;0,06
"ex";0,07;0,2
"objectivement";0,01;0,08
"erroné";0,03;0,05
"compréhension";0,06;0,11
"rejet";0,04;0,04
"dé";0,03;0,02
"véritablement";0,04;0,02
"décrédibiliser";0,01;0,04
"facho";0,04;0,01
"gauchiste";0,14;0,35
"généraliste";0,02;0,05
"savoie";0,09;0,03
"totalitaire";0,01;0,05
"progresser";0,03;0,04
"placette";0,04;0
"break";0,04;0
"dance";0,05;0
"sévir";0,03;0,02
"climato";0,03;0,01
"udc";0,04;0,62
"serpillière";0,04;0,01
"saleté";0,03;0,02
"burn";0,01;0,03
"abusif";0,03;0,04
"qualifié";0,02;0,14
"dévoiler";0,02;0,02
"traitement";0,11;0,25
"tarder";0,01;0,03
"cliquer";0,05;0,02
"symptôme";0,06;0,06
"test";0,09;0,14
"véracité";0;0,03
"définitif";0,02;0,06
"whatsapp";0,02;0,05
"significatif";0,02;0,02
"injuste";0,03;0,13
"emji_hibiscus";0,05;0,01
"lent";0,04;0,08
"calculer";0,17;0,11
"restant";0,03;0,05
"récit";0,02;0,05
"exercer";0,04;0,11
"germain";0,06;0
"permanent";0,03;0,04
"supermarché";0,1;0,07
"gérard";0,05;0,01
"mohamed";0,02;0,02
"habituel";0,02;0,05
"commercial";0,03;0,16
"pitoyable";0,05;0,02
"immigré";0,06;0,16
"civilisé";0,03;0,03
"moustachu";0,02;0,03
"achat";0,06;0,26
"mp";0,03;0,01
"gen";0,04;0,02
"ordinaire";0,05;0,06
"escalier";0,03;0,02
"roulant";0,02;0,03
"encaisser";0,02;0,02
"biensur";0,07;0,06
"salade";0,13;0,01
"prétendre";0,08;0,22
"délinquant";0,04;0,06
"cnews";0,03;0,02
"émeutier";0;0,05
"matraque";0,01;0,04
"emji_pouce_vers_le_bas";0,05;0,05
"location";0,01;0,02
"comparable";0,07;0,07
"classement";0,02;0,07
"issu";0,06;0,06
"nice";0,04;0,02
"immeuble";0,1;0,05
"artifice";0,05;0,1
"bienne";0,02;0,08
"manifestation";0,02;1,65
"punk";0,06;0,02
"pillage";0,02;0,05
"aisément";0,02;0,02
"ridiculiser";0,02;0,03
"surveiller";0,09;0,1
"banal";0,02;0,02
"exploiter";0,06;0,15
"lutte";0,07;0,23
"suggérer";0,03;0,05
"creux";0,04;0,02
"révolutionnaire";0,04;0,03
"avaler";0,06;0,03
"tordu";0,04;0,02
"panne";0,04;0,05
"chantier";0,02;0,09
"rame";0,01;0,03
"stratégie";0,03;0,13
"natif";0,01;0,07
"québécois";0,2;0
"neuch";0,04;0,03
"ong";0;0,06
"lamal";0,01;0,1
"révolte";0,03;0,03
"rembourser";0,03;0,15
"mutuel";0,02;0,02
"monopole";0,02;0,05
"certificat";0,03;0,03
"administration";0,03;0,12
"fonctionnement";0,04;0,07
"endetter";0,01;0,03
"exorbitant";0,02;0,06
"assureur";0,01;0,07
"dividende";0,01;0,12
"coûteux";0,02;0,06
"lobby";0,02;0,08
"lune";0,06;0,12
"bonus";0,02;0,03
"fautif";0;0,04
"lobbys";0,03;0,07
"représentant";0,03;0,11
"responsabiliser";0,01;0,04
"emji_ogre";0,03;0,02
"immoral";0;0,04
"département";0,02;0,04
"inadmissible";0,03;0,1
"plr";0,01;0,1
"lamentable";0,05;0,1
"chute";0,11;0,12
"manif";0,01;0,52
"poursuite";0,01;0,08
"hausse";0,03;0,19
"parlementaire";0;0,04
"oeuvrer";0,02;0,04
"pharmaceutique";0;0,04
"hausser";0,02;0,02
"régler";0,05;0,2
"contrôle";0,08;0,39
"solo";0,03;0,03
"conséquence";0,11;0,38
"cercle";0,04;0,06
"convaincre";0,15;0,13
"urne";0,02;0,04
"2e";0,03;0,04
"subside";0;0,1
"3x";0,01;0,04
"infini";0,11;0,05
"recruter";0,04;0,08
"13h";0;0,04
"boucher";0,04;0,06
"intégrité";0,01;0,04
"milliardaire";0,03;0,38
"frigo";0,06;0,04
"maltraitance";0,09;0,08
"escargot";0,11;0
"neuchâtelois";0,11;0,01
"rétablir";0,02;0,04
"cheville";0,09;0,02
"star";0,12;0,02
"communiquer";0,02;0,05
"grec";0,06;0,01
"pudeur";0,16;0,01
"irak";0;0,05
"russie";0,06;0,31
"conséquent";0,01;0,06
"descendant";0,03;0,05
"miracle";0,06;0,06
"mortalité";0,03;0,02
"salariales";0,01;0,08
"artisan";0,02;0,06
"revendication";0,02;0,05
"orienter";0,06;0,09
"3h";0,02;0,05
"emji_femme_qui_hausse_les_épaules_peau_moyennement_claire";0,05;0,04
"york";0,03;0,12
"notion";0,11;0,12
"queen";0,04;0,02
"succession";0,02;0,08
"planifier";0,01;0,04
"employeur";0,03;0,09
"exigeant";0,06;0,02
"audience";0,03;0,04
"époux";0,12;0,01
"circonstance";0,05;0,03
"amener";0,14;0,21
"tonton";0,02;0,03
"macdo";0,04;0,01
"docteur";0,07;0,01
"dédier";0,02;0,05
"dr";0,02;0,03
"emji_visage_avec_bouche_fermeture_éclair";0,03;0,02
"cancer";0,16;0,14
"age";0,09;0,03
"sondage";0,02;0,08
"qques";0,03;0,02
"crack";0,03;0,03
"affreux";0,06;0,05
"francophone";0,06;0,04
"redevance";0,03;0,02
"populiste";0;0,04
"contribuable";0,02;0,18
"menteur";0,03;0,07
